best_part,sum_veloc,mean_fit,best_fit
40965.60247082783,1.5882909897340152,2723929.774828216,40965.60247082783
40921.003232621726,0.635316395893606,2723885.109884804,40921.003232621726
40903.47373601593,0.2541265583574425,2723797.256166222,40903.47373601593
40881.85919318015,-1.5345002453094665,2723764.557503456,40881.85919318015
40872.62433343809,-0.6138000981237866,2723468.7002583463,40872.62433343809
40869.09994772092,-0.24552003924951465,2721328.7060642764,40869.09994772092
40867.717322742785,-0.09820801569980585,2721327.323439298,40867.717322742785
40867.16861344093,-0.03928320627992234,2714888.564076629,40867.16861344093
40714.28002167815,31.52736484459621,2712896.6395734986,40714.28002167815
41335.56593475781,12.610945937838483,2712896.6395734986,40714.28002167815
36246.02903981781,-55.17357255864466,2708306.130205542,36246.02903981781
35115.53442995432,-22.069429023457857,2702369.6777275275,35115.53442995432
34960.187740218666,-8.827771609383147,2701322.57151279,34960.187740218666
34945.545248997965,-3.5311086437532584,2701307.9290215694,34945.545248997965
34846.40512001773,11.39410960723764,2699167.5432685604,34846.40512001773
34695.99510424254,4.557643842895057,2699017.1332527855,34695.99510424254
34724.68316201323,1.8230575371580227,2699017.1332527855,34695.99510424254
34590.43766765545,3.5501712223603916,2695078.524709129,34590.43766765545
34400.89729503157,3.2053830343391314,2694648.273642771,34400.89729503157
30665.16410452516,-45.929853372763716,2690096.2353329044,30665.16410452516
30192.898335889033,-78.06727280033824,2683582.885472503,30192.898335889033
30039.502458789728,-31.226909120135296,2682039.5132839675,30039.502458789728
30222.05206324174,-12.490763648054118,2681707.2792655295,30039.502458789728
30293.58649838131,10.8474477088275,2681651.9960062853,30039.502458789728
29785.196739120012,6.654388230644771,2680911.169115861,29785.196739120012
29645.647509068607,16.382357649722067,2680398.6386873433,29645.647509068607
29622.471976490484,6.552943059888828,2670633.4792290367,29622.471976490484
29631.016202619947,2.62117722395553,2668683.7413442545,29622.471976490484
29566.517529605084,-16.782749639232293,2666222.316922181,29566.517529605084
29658.190790746663,-6.713099855692916,2654368.525962209,29566.517529605084
29538.24368519752,2.212540657942414,2640706.8241402805,29538.24368519752
29446.637332982642,-4.771402209468234,2640587.78670946,29446.637332982642
29372.78490650182,4.187129334237848,2640425.305346208,29372.78490650182
29331.88388839183,1.67485173369514,2640306.6455415394,29331.88388839183
29317.83979274189,0.669940693478056,2640265.7029841063,29317.83979274189
29308.902684050416,-0.4557687345144979,2640251.415004431,29308.902684050416
29306.349241843887,-0.18230749380579903,2640248.556043653,29306.349241843887
29305.49793508954,-0.07292299752231962,2640247.704736898,29305.49793508954
29305.184623608337,-0.029169199008927844,2640243.3515925924,29305.184623608337
29302.363273323932,-0.4538849292015521,2640237.3464821787,29302.363273323932
29300.061206429407,-0.18155397168062085,2639593.6721849265,29300.061206429407
29299.148633903922,-0.07262158867224834,2639590.5825940394,29299.148633903922
29298.784925570904,-0.029048635468899346,2639588.77839465,29298.784925570904
29298.360952509473,-0.016360314750006495,2638914.7562468005,29298.360952509473
29298.129827841523,-0.0065441259000026,2638914.5251221326,29298.129827841523
29297.438466264808,-0.38370865229860557,2638913.2316709785,29297.438466264808
29173.719046394217,-32.789924370976955,2638733.4351945496,29173.719046394217
29115.085375862353,9.986224815424993,2638424.670161982,29115.085375862353
29102.56398323884,3.994489926169995,2638412.1487693586,29102.56398323884
29107.18961980527,1.5977959704679983,2638412.1487693586,29102.56398323884
29092.53035889579,-5.1529798286622,2638402.1151450155,29092.53035889579
29100.66588115608,-2.0611919314648817,2638402.1151450155,29092.53035889579
29095.166978973077,3.555695388268013,2638357.3628544454,29092.53035889579
28959.891389195393,17.15341655822046,2638178.6247817627,28959.891389195393
28947.703623785023,6.861366623288182,2638034.219225084,28947.703623785023
28951.699298619467,2.744546649315273,2637980.5586701953,28947.703623785023
28940.64273037783,-6.1699985707837826,2637973.4977767877,28940.64273037783
28944.4691551778,-2.467999428313513,2637841.2400401607,28940.64273037783
28906.548023362317,2.983971669112168,2637785.244817591,28906.548023362317
28892.772570047477,1.193588667644867,2637741.599431002,28892.772570047477
28825.80450017933,-12.28140618993862,2637598.825148625,28825.80450017933
28733.16102055349,14.230547226873815,2637344.9734763503,28733.16102055349
28596.54506416783,-2.9217632760733707,2637027.416227168,28596.54506416783
28501.830002337512,-1.1687053104293494,2636732.6073315633,28501.830002337512
28414.826390198123,-2.275632520330745,2636275.645315783,28414.826390198123
28329.697056808433,-0.8116186202611,2636004.5673272368,28329.697056808433
28271.138092442972,-1.2034119188505275,2635856.480729097,28271.138092442972
28247.9356715068,-0.4813647675402112,2635758.1829133127,28247.9356715068
28226.451690508824,-0.760248079588701,2635676.628486899,28226.451690508824
28211.939896370845,0.3842789900964022,2635615.230917623,28211.939896370845
28199.388206098185,0.15371159603856097,2630005.645828705,28199.388206098185
28191.313081930657,-0.8653761853432921,2620640.790455251,28191.313081930657
28186.49035753794,-0.34615047413731675,2620635.9677308584,28186.49035753794
28174.13872482715,0.6267460769347849,2605271.8687801254,28174.13872482715
28157.460610979146,1.569353505006021,2598594.7296457225,28157.460610979146
28138.96119703296,0.6277414020024086,2598546.8485619673,28138.96119703296
28131.66727207274,0.25109656080096343,2598503.0454426943,28131.66727207274
28116.489896105166,0.09668697692356361,2598465.0140539114,28116.489896105166
28105.679179067258,0.4905672554993639,2598425.9432770438,28105.679179067258
28096.540558513403,0.19622690219974562,2598394.291203294,28096.540558513403
28092.900528284554,0.07849076087989824,2598377.675312302,28092.900528284554
28089.11808844105,0.1482712482721495,2598363.7460940704,28089.11808844105
28086.176947626973,0.08217413636690825,2598356.4400018896,28086.176947626973
28084.79188088534,0.022285955077671837,2598349.252332435,28084.79188088534
28083.160597548467,0.008914382031068731,2598346.2313899347,28083.160597548467
28082.509079996333,0.003565752812427496,2598343.8712100675,28082.509079996333
28081.797056137653,0.03150133320329348,2598340.189694856,28081.797056137653
28081.086063403,0.01260053328131739,2598338.9644913333,28081.086063403
28080.801798368004,0.005040213312526956,2598337.715978508,28080.801798368004
28079.51030702965,0.04727299320928137,2598334.7261288324,28079.51030702965
28078.443211566362,0.018909197283712535,2598332.544420666,28078.443211566362
28077.080002005172,0.052069720039213375,2598328.645292637,28077.080002005172
28075.825760924923,0.020827888015685348,2598322.101906517,28075.825760924923
28074.94865643347,0.02266600645497729,2598319.243802001,28074.94865643347
28074.40951530124,0.00906640258199092,2598317.6178757097,28074.40951530124
28074.124537835618,0.016245255024553408,2598316.3904005084,28074.124537835618
28073.832641461042,0.006498102009821365,2598315.7640689285,28073.832641461042
28073.65669844618,0.0033823555499663516,2598314.9972717995,28073.65669844618
28073.409669602526,0.004594245254558382,2598314.3636219786,28073.409669602526
28073.144778031223,0.014971203321301743,2598313.595737413,28073.144778031223
28072.970889802906,0.005988481328520696,2598312.886334102,28072.970889802906
28072.839759095197,0.004438589819066769,2598312.461259985,28072.839759095197
28072.760941631263,0.0011344945710173382,2598312.2135822843,28072.760941631263
28072.70099778479,0.004060561663033454,2598312.072384355,28072.70099778479
28072.657290116524,0.0016242246652133814,2598311.918316184,28072.657290116524
28072.639807460688,0.0006496898660853526,2598311.8404123136,28072.639807460688
28072.613797580794,0.002339728319373315,2598311.777074156,28072.613797580794
28072.59088238653,0.0016405955076913572,2598311.6769636846,28072.59088238653
28072.56681446234,0.000656238203076543,2598311.6111235484,28072.56681446234
28072.54415768115,0.0010333992111274577,2598311.5426730667,28072.54415768115
28072.52669049192,0.0004133596844509829,2598311.4863937604,28072.52669049192
28072.515144496243,0.0008645307356860553,2598311.436887504,28072.515144496243
28072.503796630368,0.0003458122942744224,2598311.4101666,28072.503796630368
28072.499257507385,0.00013832491770976885,2598311.3868784695,28072.499257507385
28072.490688054262,0.00015552717757222892,2598311.361246336,28072.490688054262
28072.478486774256,0.00029239310163511786,2598311.3225024566,28072.478486774256
28072.470112275758,0.0004735381968087404,2598311.296637438,28072.470112275758
28072.46604392724,0.00018941527872349618,2598311.281866961,28072.46604392724
28072.46200318265,0.0004510155985311622,2598311.2686358783,28072.46200318265
28072.45953959382,0.00018040623941246488,2598311.2588395467,28072.45953959382
28072.45759802516,0.00020457742868607172,2598311.2557936856,28072.45759802516
28072.452579610643,0.00047557996747762526,2598311.245726808,28072.452579610643
28072.447530740585,0.0002111166778788444,2598311.228336242,28072.447530740585
28072.44137369535,0.00026103820123273155,2598311.2134862123,28072.44137369535
28072.435992677816,0.0004239270507182066,2598311.1937890695,28072.435992677816
28072.430727045416,0.00016957082028728267,2598311.176303555,28072.430727045416
28072.426176096516,0.0002639993908988386,2598311.1607388556,28072.426176096516
28072.422850068626,0.00010559975635953546,2598311.152712798,28072.422850068626
28072.421519662257,4.2239902543814194e-05,2598311.145895649,28072.421519662257
28072.41868904682,0.00022499019164964938,2598311.140003111,28072.41868904682
28072.41686555791,8.999607665985975e-05,2598311.1355604073,28072.41686555791
28072.41496887976,0.00032227212502287277,2598311.1258901153,28072.41496887976
28072.412856084902,0.00012890885000914915,2598311.1203399515,28072.412856084902
28072.41096030724,0.00022972178064367785,2598311.1162528605,28072.41096030724
28072.409663545932,9.188871225747114e-05,2598311.1121811937,28072.409663545932
28072.408393207574,0.0002113274070340659,2598311.1080200425,28072.408393207574
28072.407204901778,8.453096281362636e-05,2598311.1037600124,28072.407204901778
28072.40672958381,3.381238512545054e-05,2598311.1014646697,28072.40672958381
28072.405765351843,0.00010152022173889858,2598311.0982731967,28072.405765351843
28072.404984712004,4.0608088695559443e-05,2598311.0950317895,28072.404984712004
28072.40453035942,4.1020822712416846e-05,2598311.093449591,28072.40453035942
28072.404229447362,1.6408329084966742e-05,2598311.092737962,28072.404229447362
28072.40410908266,6.563331633986699e-06,2598311.092058665,28072.40410908266
28072.403944280228,1.292262963638461e-05,2598311.091398727,28072.403944280228
28072.403782658457,5.169051854553845e-06,2598311.091080664,28072.403782658457
28072.403718009748,2.0676207418215394e-06,2598311.090656827,28072.403718009748
28072.403585814744,4.22656456457471e-06,2598311.0903837257,28072.403585814744
28072.403472139125,5.452160955953612e-06,2598311.0900618527,28072.403472139125
28072.403300974904,7.621143772211534e-06,2598311.0895739594,28072.403300974904
28072.403156067332,3.0484575088846147e-06,2598311.0893062777,28072.403156067332
28072.403098104307,1.2193830035538462e-06,2598311.0889881263,28072.403098104307
28072.403025366424,4.410393351540915e-06,2598311.0885786926,28072.403025366424
28072.402930828823,2.5519380740801445e-06,2598311.088241926,28072.402930828823
28072.402874857315,1.0207752296320584e-06,2598311.0880616847,28072.402874857315
28072.40283124563,8.997241910261943e-07,2598311.0879282136,28072.40283124563
28072.402810697084,7.725907759851462e-07,2598311.087840875,28072.402810697084
28072.402793988425,3.0903631039405855e-07,2598311.08780384,28072.402793988425
28072.402787304956,1.2361452415762344e-07,2598311.087779905,28072.402787304956
28072.402784631577,4.944580966304938e-08,2598311.087762912,28072.402784631577
28072.402781580593,7.480078276783518e-08,2598311.0877546472,28072.402781580593
28072.40278017228,2.992031310713406e-08,2598311.0877487604,28072.40278017228
28072.40277847725,4.248986647744469e-08,2598311.0877453233,28072.40277847725
28072.40277757048,1.6995946590977873e-08,2598311.08774278,28072.40277757048
28072.402775936385,5.844189794790545e-08,2598311.087737027,28072.402775936385
28072.402774672824,2.337675917916217e-08,2598311.0877339495,28072.402774672824
28072.4027730971,6.399229342944382e-08,2598311.0877294466,28072.4027730971
28072.40277174925,2.559691737177752e-08,2598311.0877235695,28072.40277174925
28072.40277049978,2.516826421973709e-08,2598311.0877208347,28072.40277049978
28072.40276960488,4.0295655199942046e-08,2598311.087717517,28072.40276960488
28072.402768856737,1.611826207997682e-08,2598311.0877157548,28072.402768856737
28072.40276843388,2.213298254510165e-08,2598311.087713745,28072.40276843388
28072.402767955406,8.853193018040662e-09,2598311.0877120844,28072.402767955406
28072.402767628082,7.589379148434794e-09,2598311.087710918,28072.402767628082
28072.402767199215,1.462268852677684e-08,2598311.0877098865,28072.402767199215
28072.4027668736,1.691506393034826e-08,2598311.0877085356,28072.4027668736
28072.40276658671,6.766025572139303e-09,2598311.087707551,28072.40276658671
28072.402766388223,4.701706609632963e-09,2598311.087706949,28072.402766388223
28072.4027662581,4.3941609121473784e-09,2598311.087706526,28072.4027662581
28072.402766172563,1.7576643648589506e-09,2598311.0877062827,28072.402766172563
28072.402766138344,7.030657459435804e-10,2598311.087706103,28072.402766138344
28072.40276609028,6.808203376584989e-10,2598311.0877060066,28072.40276609028
28072.402766067135,2.723281350633996e-10,2598311.087705925,28072.402766067135
28072.402766045096,-5.07600256950776e-10,2598311.0877058343,28072.402766045096
28072.402766006344,1.1196306036831445e-09,2598311.087705729,28072.402766006344
28072.40276597609,4.478522414732576e-10,2598311.0877056653,28072.40276597609
28072.40276596399,1.7914089658930305e-10,2598311.087705568,28072.40276596399
28072.40276593723,1.217431410737842e-09,2598311.0877055144,28072.40276593723
28072.40276590624,6.386507513104727e-10,2598311.087705415,28072.40276590624
28072.402765877538,9.986952758573328e-10,2598311.0877053207,28072.402765877538
28072.402765854684,3.99478110342933e-10,2598311.0877052397,28072.402765854684
28072.402765838036,6.057394606218574e-10,2598311.0877051875,28072.402765838036
28072.402765825922,2.42295784248743e-10,2598311.0877051405,28072.402765825922
28072.402765820792,4.703960585204698e-11,2598311.0877051195,28072.402765820792
28072.40276581188,3.0768960470469435e-10,2598311.0877050967,28072.40276581188
28072.402765805346,1.2307584188187775e-10,2598311.087705073,28072.402765805346
28072.402765800165,1.388322336319637e-10,2598311.0877050604,28072.402765800165
28072.402765797946,5.5532893452785494e-11,2598311.087705045,28072.402765797946
28072.402765793966,1.5755582159836323e-10,2598311.087705037,28072.402765793966
28072.402765791943,1.0786282385956769e-10,2598311.08770503,28072.402765791943
28072.40276578939,1.4115235898316656e-10,2598311.08770502,28072.40276578939
28072.40276578663,5.6460943593266633e-11,2598311.0877050133,28072.40276578663
28072.4027657842,7.278158380048325e-11,2598311.0877050045,28072.4027657842
28072.402765782062,5.8100502522067364e-11,2598311.0877049966,28072.402765782062
28072.40276578076,2.3240201008826946e-11,2598311.087704993,28072.40276578076
28072.402765779974,3.0533002637769666e-11,2598311.08770499,28072.402765779974
28072.40276577948,1.221320105510786e-11,2598311.087704988,28072.40276577948
28072.402765779174,2.218957881393558e-11,2598311.0877049873,28072.402765779174
28072.402765778985,8.875831525574232e-12,2598311.087704987,28072.402765778985
28072.402765778752,1.2059363618144563e-11,2598311.087704986,28072.402765778752
28072.402765778534,4.823745447257827e-12,2598311.0877049854,28072.402765778534
28072.402765778243,-1.4754573579813754e-12,2598311.0877049845,28072.402765778243
28072.402765778024,5.2682355824467945e-12,2598311.087704984,28072.402765778024
28072.402765777842,4.94269226923315e-13,2598311.087704983,28072.402765777842
28072.402765777653,1.977076907693247e-13,2598311.0877049826,28072.402765777653
28072.40276577758,7.90830763077298e-14,2598311.087704982,28072.40276577758
28072.402765777493,1.1332383402704423e-12,2598311.087704982,28072.402765777493
28072.402765777442,4.5329533610817737e-13,2598311.0877049817,28072.402765777442
28072.402765777362,2.6616877275516333e-12,2598311.0877049817,28072.402765777362
28072.402765777297,1.2062552626413108e-12,2598311.087704981,28072.402765777297
28072.40276577723,2.983114325941919e-12,2598311.087704981,28072.40276577723
28072.402765777188,1.1932457303767678e-12,2598311.087704981,28072.402765777188
28072.402765777144,1.2280478479991896e-12,2598311.0877049807,28072.402765777144
28072.402765777122,4.91219139199676e-13,2598311.0877049807,28072.402765777122
28072.4027657771,4.553905594463691e-13,2598311.0877049807,28072.4027657771
28072.402765777093,1.8215622377854769e-13,2598311.0877049807,28072.402765777093
28072.40276577708,1.6360550795120964e-13,2598311.0877049807,28072.40276577708
28072.40276577708,6.544220318048381e-14,2598311.0877049807,28072.40276577708
28072.402765777086,-1.3141572867249465e-13,2598311.0877049807,28072.40276577708
28072.402765777057,7.98660462733531e-13,2598311.0877049807,28072.402765777057
28072.402765777028,1.0591263912712144e-12,2598311.0877049807,28072.402765777028
28072.402765777013,4.2365055650848575e-13,2598311.0877049803,28072.402765777013
28072.402765777,2.140173445292133e-13,2598311.0877049803,28072.402765777
28072.402765776984,5.691506904399114e-13,2598311.0877049803,28072.402765776984
28072.40276577697,2.276602761759646e-13,2598311.0877049803,28072.40276577697
28072.402765776955,4.268831522055984e-13,2598311.0877049803,28072.402765776955
28072.402765776947,1.7075326088223934e-13,2598311.0877049803,28072.402765776947
28072.40276577694,6.830130435289574e-14,2598311.0877049803,28072.40276577694
28072.402765776933,2.7425640767770024e-13,2598311.0877049803,28072.402765776933
28072.402765776926,1.0970256307108014e-13,2598311.0877049803,28072.402765776926
28072.40276577692,4.388102522843205e-14,2598311.0877049803,28072.40276577692
28072.40276577692,1.7552410091372825e-14,2598311.0877049803,28072.40276577692
28072.40276577691,6.926771850427624e-14,2598311.0877049803,28072.40276577691
26143.43997028861,-165.5061107541295,2594884.7778858147,26143.43997028861
27926.170641735902,-66.20244430165184,2594884.7778858147,26143.43997028861
25218.44489199623,60.17902497529558,2593959.7828075225,25218.44489199623
25434.904262093565,24.07160999011825,2593944.431697713,25218.44489199623
24383.917465288763,-0.07947003353126414,2587261.4668302424,24383.917465288763
21548.59369207845,78.04867844347164,2583239.5404365784,21548.59369207845
23879.396593376583,31.219471377388643,2579331.939738902,21548.59369207845
21267.186945960417,-10.619368027526152,2576431.1080453014,21267.186945960417
20942.62869453985,-4.247747211010459,2574653.349051253,20942.62869453985
20928.05749117895,-1.6990988844041843,2574130.539318754,20928.05749117895
20759.87558660234,27.692458158177658,2571955.013601322,20759.87558660234
21373.743296557604,11.07698326327107,2571037.4120766507,20759.87558660234
20158.074792371357,13.793891498407628,2570267.4293778427,20158.074792371357
20271.332372484445,5.517556599363051,2570267.4293778427,20158.074792371357
20294.32598397856,-9.32733746156533,2570267.4293778427,20158.074792371357
20547.654443996227,14.503086315121054,2569871.0886957375,20158.074792371357
20097.982855949704,-29.103337669092745,2569292.0843528565,20097.982855949704
20308.323677284385,-11.641335067637103,2569220.370390591,20097.982855949704
20134.604352190625,19.94779902232393,2569220.370390591,20097.982855949704
20084.106156879545,-10.122894323532622,2569095.1001428906,20084.106156879545
20089.819965495488,-4.0491577294130465,2569095.1001428906,20084.106156879545
20188.641829898737,10.366131881402739,2569095.1001428906,20084.106156879545
20212.54160840438,-5.415955049434983,2568937.183252242,20084.106156879545
19991.861281825913,-1.5794661823469147,2568844.9383771885,19991.861281825913
19927.6184706388,-0.6317864729387658,2568780.6955660013,19927.6184706388
19905.76603727505,-0.2527145891755065,2568503.230601477,19905.76603727505
19554.906975555008,34.806195404214485,2568029.5822353303,19554.906975555008
19546.329795841404,31.319857557096025,2567216.7778110183,19546.329795841404
19862.011085183876,12.52794302283841,2567216.7778110183,19546.329795841404
19571.01096886628,-26.977242974089194,2567216.7778110183,19546.329795841404
19588.750185255856,17.741223470215786,2567216.7778110183,19546.329795841404
19580.961203026593,-1.1168292082222033,2567216.7778110183,19546.329795841404
19320.504298034837,6.430948548876118,2566982.375133498,19320.504298034837
19152.00226144561,46.519002329123154,2566222.141182482,19152.00226144561
19107.59730806031,15.78308556160802,2566163.465209103,19107.59730806031
18998.652032839083,-12.104619005918119,2566010.1149804965,18998.652032839083
19185.7345164802,-4.841847602367248,2566010.1149804965,18998.652032839083
19138.85926596311,13.212967812948472,2566010.1149804965,18998.652032839083
19057.453382006795,-2.1334274542785883,2566010.1149804965,18998.652032839083
19052.072030608768,-14.562353670480942,2566010.1149804965,18998.652032839083
19019.729393765694,8.7149519364247,2566010.1149804965,18998.652032839083
18950.376631932824,6.401481916216052,2565837.6278351564,18950.376631932824
18883.986478476654,2.459588330301064,2562218.0263931537,18883.986478476654
18859.30645900473,0.9838353321204261,2561284.8919716687,18859.30645900473
18851.84718955004,0.3935341328481704,2546398.920761331,18851.84718955004
18805.77506493515,-0.6607699671550595,2517359.366852799,18805.77506493515
18782.69758770889,-0.2643079868620239,2517304.1335517606,18782.69758770889
18735.82646441147,4.54345086759926,2515159.3003300186,18735.82646441147
18659.868609745303,2.9537469943063965,2515002.448859106,18659.868609745303
16603.45715457576,-52.115193526887744,2496037.4410587377,16603.45715457576
15554.756980614118,-20.846077410755093,2492375.730376741,15554.756980614118
13460.108827183723,74.10407312048156,2487128.610834948,13460.108827183723
12532.432281179601,30.52147616328602,2477754.579443632,12532.432281179601
12356.168858594792,12.20859046531441,2475232.783419569,12356.168858594792
12525.447689713912,4.8834361861257625,2474075.1403993047,12356.168858594792
12207.843994509967,6.172504444330113,2473926.81553522,12207.843994509967
11918.06913721176,10.21002381739109,2473022.6818770077,11918.06913721176
11757.368945915561,3.825648273501307,2472147.4199603153,11757.368945915561
12131.719664684711,1.5302593094005208,2472147.4199603153,11757.368945915561
12077.260615936317,7.47914320602879,2471989.681179001,11757.368945915561
12186.283525433677,-6.224654295931316,2471989.681179001,11757.368945915561
11510.144927355335,-34.249663239799595,2471705.7643674584,11510.144927355335
11128.096088784107,-27.538005321640995,2471110.2228933275,11128.096088784107
11046.652478545768,-11.015202128656401,2470762.662247974,11046.652478545768
10964.325789307395,-23.447331524977972,2470475.4663776523,10964.325789307395
10889.781932430435,5.167273040306509,2470326.089598926,10889.781932430435
10857.470252732492,2.0669092161226033,2469476.929033405,10857.470252732492
10773.230637264498,-9.926785961026791,2469277.29945457,10773.230637264498
10755.657723963819,1.8524866504485389,2469184.021352594,10755.657723963819
10731.94410211926,0.7409946601794155,2469160.3077307492,10731.94410211926
10724.634272412786,0.2963978640717661,2468429.224995705,10724.634272412786
10722.058439575214,0.11855914562870645,2468426.649162867,10722.058439575214
10557.903266115716,-2.4677928800059856,2467293.823223663,10557.903266115716
10491.547632390568,-0.9871171520023944,2466992.772339366,10491.547632390568
10414.331764707209,-11.980863945266007,2466890.35656896,10414.331764707209
10361.319162764148,-0.006030017447978819,2465958.9666244215,10361.319162764148
10350.083619189745,-0.0024120069791915832,2465892.1451292173,10350.083619189745
10298.49675619476,9.789978678142337,2465831.8960723346,10298.49675619476
10309.951526020379,3.915991471256935,2465783.2327036075,10298.49675619476
10303.569779201784,-2.0959242940972453,2465783.2327036075,10298.49675619476
10283.515102911257,2.5233659454423023,2465763.062759324,10283.515102911257
10282.560912058807,1.0093463781769212,2465762.1085684714,10282.560912058807
10283.617199345928,0.4037385512707685,2465757.9362228056,10282.560912058807
10282.71604273694,-1.2573721791770123,2465750.234004642,10282.560912058807
10179.572308456087,49.49297276868842,2465515.730038929,10179.572308456087
10378.271746362272,19.797189107475372,2465515.730038929,10179.572308456087
10093.898919339357,-28.552040125679607,2465209.718051261,10093.898919339357
10620.26133717262,-11.420816050271842,2465209.718051261,10093.898919339357
9975.129253596675,21.848453984714677,2465008.8478301554,9975.129253596675
9969.451146774534,6.631543576225277,2464893.3921316084,9969.451146774534
9960.208629678757,2.6526174304901113,2464431.33807665,9960.208629678757
9962.421984812121,1.0610469721960443,2464286.3188480707,9960.208629678757
9815.72148740965,6.397515215429074,2463311.8600093382,9815.72148740965
9453.958611740618,-0.6403207276630098,2462319.574799361,9453.958611740618
9654.897495824578,-0.2561282910652052,2461708.441618814,9453.958611740618
9365.904979645526,-4.005980085714089,2461107.2437698203,9365.904979645526
9285.27103534708,-1.6023920342856357,2460657.7772300765,9285.27103534708
9253.27656631491,-5.58591605841441,2460591.8379211877,9253.27656631491
9128.061563696325,30.47971957809137,2460345.642368865,9128.061563696325
9274.84178258506,12.191887831236546,2460311.574925942,9128.061563696325
9115.172560589117,-27.541021579421137,2460200.1392695606,9115.172560589117
9240.442814475402,-11.016408631768458,2460200.1392695606,9115.172560589117
9175.581774325128,19.202630347498033,2460200.1392695606,9115.172560589117
9124.146027176615,-9.75736531432141,2460200.1392695606,9115.172560589117
9091.873381661124,-0.05031534332518672,2460057.360792426,9091.873381661124
8975.67310473284,14.484480988600968,2459803.3677830393,8975.67310473284
8976.95538581524,5.793792395440386,2459434.0151742925,8975.67310473284
8953.221179011316,7.789790274020721,2459362.351544621,8953.221179011316
8836.613084970308,11.734226571425076,2459179.5053471033,8836.613084970308
8830.13096503158,4.693690628570029,2459070.616729823,8830.13096503158
8771.361736556097,-1.8315487168107538,2458866.305361646,8771.361736556097
8906.814383847688,-0.7326194867243022,2455628.9837927027,8771.361736556097
