conv_rpso,best_part,f,pso_dd,spacing,sum_veloc,mean_fit,best_fit
7,12577.288216984729,0.0,0,5055.482262284071,-1445.6936559001656,377026.5007664788,12561.64228580233
5,12567.055795891267,0.0,0.08894054588018695,4300.911867625243,1328.9671530897526,377015.3940189367,12561.64228580233
5,12566.693596346644,0.10404183503664705,9.335004435558776,2757.3033772884182,194.83591429267744,377005.2090906673,12561.64228580233
7,12571.22387296487,0.2802410457784568,1.0451964180307893,1686.399563354336,972.2865897743391,376999.4504199001,12561.64228580233
6,12570.96251231426,0.08092521773172276,2.1287509657213346,7.327542334735441,993.9320147792448,376992.28216322087,12561.64228580233
6,12570.488129061905,0.0,0.5764519149602089,227.4486527265409,-303.48131956792963,376982.11413827137,12561.64228580233
6,12565.196079187055,0.06360631985262138,0.9915899809194384,177.10616681854202,-278.57391864175986,376979.1798816273,12561.64228580233
6,12571.496501518732,0.28443165077245103,0.6556915931478327,1179.2293041054456,596.3185782448274,376974.28286737716,12561.64228580233
6,12570.66313153301,0.2632555136648983,1.7375012891019819,772.7131586496479,343.63355527783676,376974.28286737716,12561.64228580233
6,12569.470239443299,0.2487397305742046,1.2663286063668289,421.9065562793851,643.2671070028653,376971.7100030014,12561.64228580233
5,12573.168698501193,0.2744399635574606,0.580118129634764,257.0469203365991,385.9150340470237,376971.54510953405,12561.64228580233
6,12570.162166621136,0.2860234375068026,0.5415278926269141,1364.9958630080605,1840.2558371384903,376957.74435508763,12561.64228580233
6,12567.91762927481,0.18611641869048023,2.3900239448585068,1450.8743899200165,687.6257212179646,376954.258886435,12561.64228580233
6,12569.73386769438,0.0982449561403262,1.3900732936615423,370.5008919504501,-608.4187622791778,376953.9862586797,12561.64228580233
6,12570.558355576,0.2478045960151791,0.9412537253067516,250.2729827965264,421.61192375889016,376952.9556725537,12561.64228580233
6,12568.363475772967,0.04358648109737795,0.47663411585419074,694.5467681421338,-307.85617591951143,376951.52288719494,12561.64228580233
5,12565.547791417417,0.03015205169773244,1.2868351106869418,1336.0507716766087,165.992912925986,376950.33563642186,12561.64228580233
7,12566.75988827689,0.15713588464204326,0.5063383186571186,2416.4202580762917,754.007388736422,376950.33563642186,12561.64228580233
7,12565.291199490812,0.1321612122193181,0.4867001174090827,3719.8463029930294,-1169.1083257221742,376948.74819033174,12561.64228580233
6,12565.843270225294,0.1473425600160119,3.1163448516785928,2729.0338490230006,712.3766170971289,376948.74819033174,12561.64228580233
6,12568.05029200345,0.18681342512555835,1.1086650568242422,1606.5160833034365,428.9638287846663,376948.3480861848,12561.64228580233
7,12566.964080526255,0.04459325918879257,1.7444466254408177,266.8812048478659,1019.6345411920389,376947.4856889026,12561.64228580233
6,12568.014279042802,0.10925840031250972,0.42060218847682235,1309.259931104598,1662.7815664564434,376945.5815264781,12561.64228580233
7,12565.04480959919,0.3176786568926559,0.8414042472350532,1402.0792187818713,1042.8183971308567,376941.40177139477,12561.64228580233
6,12567.305709584216,0.06419221386437866,1.4596250843216876,1363.9656112825637,1595.76415259598,376939.4530249958,12561.64228580233
7,12561.041484509375,0.023660320801079708,0.06837615838241745,3327.091483224256,913.1408030988539,376938.0919798914,12561.041484509375
6,12565.623792770555,0.21123787361082674,3.820598652861568,2962.8719724707116,365.2563212395416,376938.0919798914,12561.041484509375
4,12561.500011370652,0.2196324855643892,2.36580554302123,2858.1346809321926,178.8985316630965,376936.41412244865,12561.041484509375
7,12561.960206799726,0.12354293297545087,1.709247854521642,3079.6288020675383,-183.14105299886162,376934.30916705495,12561.041484509375
8,12560.821129477346,0.08040616508598031,0.019177028303550954,1795.500619743717,-22.00984752734142,376928.7686192874,12560.821129477346
8,12562.489091391146,0.033431708490908534,16.639293490157115,891.0343196936402,-8.803939010936595,376928.7686192874,12560.821129477346
7,12562.81700113949,0.10046124168570365,1.9662524218169404,1599.5853332805955,-295.64284642166706,376928.6259841303,12560.821129477346
8,12559.801904757216,0.24444059134162718,0.4386837708475638,1689.5147939244425,1587.2375751192267,376927.52903953526,12559.801904757216
6,12563.818965345,0.20404438173215284,2.4598025753392685,1588.5412798336818,634.8950300476906,376926.60413700336,12559.801904757216
6,12561.071580065129,0.3470061597146562,0.6194912230569076,261.54681686780896,-548.2925763637295,376926.60413700336,12559.801904757216
7,12561.814526543514,0.5142829059868125,0.40884838959206904,223.84943679378617,778.7522924802191,376926.4806117026,12559.801904757216
6,12560.624153179035,0.3860187457745518,9.159504641859412,2270.6760006381933,-47.57252225961164,376923.66791537334,12559.801904757216
7,12559.598391452422,0.4129509826462619,0.332146510334957,1442.8274491952084,286.1574661668731,376918.69184141874,12559.598391452422
5,12563.90481534808,0.42224205555705435,3.9622781948990546,3793.500938596562,114.46298646674938,376918.69184141874,12559.598391452422
5,12561.911553483398,0.032119431172553205,0.32673290888388895,2684.9858786266427,-1530.8135579981194,376918.69184141874,12559.598391452422
6,12567.246485140204,0.2306441661849803,1.796895516451248,3017.9714761248465,1185.2287685410663,376918.69184141874,12559.598391452422
8,12559.540270876478,0.531984444553585,0.8335959157614354,3259.2011112900936,651.1678382070975,376918.6337208428,12559.540270876478
9,12563.713454006967,0.49029124402242413,1.56041438312128,4266.136724942879,260.4671352828389,376918.6337208428,12559.540270876478
7,12560.519739530764,0.3807098434000275,0.26531894505014575,2933.2627055139633,-251.30855447366025,376918.6337208428,12559.540270876478
12,12562.105541458845,0.3036786256300463,3.308287116098607,3374.905271755041,436.86291972190315,376918.6337208428,12559.540270876478
8,12560.89319816632,0.8171445648798189,0.0935206598107442,2339.654620872036,-214.92661690741886,376918.12132315413,12559.540270876478
7,12561.146009922795,0.7298021953183512,3.0501893698532214,1932.832607050605,94.0483496551013,376918.12132315413,12559.540270876478
6,12560.689690637937,0.35888390955993993,0.20168459391913984,1253.7879727444204,20.465380620645643,376918.12132315413,12559.540270876478
9,12561.776001977558,0.18048081313607045,5.004289131022093,2330.5935609602748,24.903843381228643,376918.12132315413,12559.540270876478
9,12562.653516950239,0.3483832041876383,0.7789145036222487,1022.6046216021193,-146.99056159966787,376918.12132315413,12559.540270876478
8,12559.87571401838,0.2760969291680551,1.2741991152643508,1180.4753554864938,77.03874370634392,376918.12132315413,12559.540270876478
8,12561.506946803229,0.16890834819668332,0.6767925092853666,232.38185597527317,67.21511987703406,376918.12132315413,12559.540270876478
11,12561.44687577476,0.06575954821824183,0.31677938120435706,342.3376313774281,-84.52082346069166,376918.12132315413,12559.540270876478
9,12560.403311264754,0.14958939906802673,0.7098236504768565,265.81089044203884,20.521340333148274,376918.12132315413,12559.540270876478
8,12560.309552184342,0.2899684890060066,8.541672501161877,1310.0060633560647,15.32120537890055,376918.12132315413,12559.540270876478
9,12560.399957023203,0.08845192931897985,0.7498961877930762,558.7834854333057,-31.911956272315173,376918.12132315413,12559.540270876478
7,12559.242418145042,0.19895402014628774,0.6553911563422612,603.3921931136983,45.87421210624655,376917.82347042265,12559.242418145042
8,12559.271058266031,0.20225476845629758,0.5919904511329841,466.0479257484394,18.349684842498622,376917.82347042265,12559.242418145042
10,12559.643065282391,0.28259584252616454,0.42215452448539226,98.42987245221111,-38.34427495246854,376917.155334406,12559.242418145042
9,12559.527791259135,0.23360349288766566,2.3001470474482923,250.1173758722781,1.72483346019153,376917.155334406,12559.242418145042
