best_part,sum_veloc,mean_fit,best_fit
596.0163751406102,14.015895515504875,16320.307072208443,440.2454347520463
540.9112605888738,10.070275994185575,16227.44205103817,440.2454347520463
512.1634956270418,-11.464129553725206,16142.426752485264,440.2454347520463
559.2867088070911,0.7468614901662254,16038.04993975802,440.2454347520463
553.2770259731694,-9.217264954493674,15944.156456543298,440.2454347520463
509.6590404879246,14.50053690373773,15720.550982100931,440.2454347520463
536.7263219189487,-1.2162644156159397,15541.106762306747,440.2454347520463
487.01550854912676,3.277487274027624,15378.372273641786,440.2454347520463
544.5994657920284,0.9408406491886018,15287.18814301586,440.2454347520463
499.18261210850414,8.676774642340593,15167.106994170581,440.2454347520463
399.8754250362266,-9.200231747016323,14852.401433339719,399.8754250362266
474.8565834041263,-3.6800926988065275,14751.915001443449,399.8754250362266
430.2017681198932,1.363061048295029,14732.070949634995,399.8754250362266
544.7644211623945,6.849801888555413,14674.390082094633,399.8754250362266
481.0954757072546,8.375535368233804,14674.390082094633,399.8754250362266
479.41792140086756,-2.8854131658694566,14628.639153188498,399.8754250362266
496.4825470774137,15.620508501290049,14628.639153188498,399.8754250362266
443.0991927537118,2.1165115597060966,14606.472033979031,399.8754250362266
455.7908896165304,8.137452572136773,14606.472033979031,399.8754250362266
453.23659684414315,1.2553455425814393,14580.15635811883,399.8754250362266
452.0654395454066,1.8646132307556038,14535.813841540294,399.8754250362266
470.4145020682271,11.737560489537783,14535.813841540294,399.8754250362266
410.1495615912769,0.6417218449106448,14507.982670926274,399.8754250362266
459.5582937825305,3.0634453655732887,14507.982670926274,399.8754250362266
417.7535809257125,0.5475977233877486,14507.982670926274,399.8754250362266
411.0528541978225,8.326436653460497,14507.982670926274,399.8754250362266
472.43018157773685,5.232623734514042,14507.982670926274,399.8754250362266
415.1773580518126,3.701035649674158,14507.417037319838,399.8754250362266
410.3266995780353,6.157376312568306,14489.232926753928,399.8754250362266
442.5743956665903,5.103762644323921,14474.043607818989,399.8754250362266
407.8448156238502,4.192024903054206,14426.316191462729,399.8754250362266
421.0510802535077,5.5183696538496445,14426.316191462729,399.8754250362266
414.83550325864616,5.762478493859243,14426.316191462729,399.8754250362266
412.23037425455965,4.473347935525896,14426.316191462729,399.8754250362266
382.965153449151,-7.0758973714115525,14374.455556817979,382.965153449151
404.9774003899935,-2.8303589485646214,14374.455556817979,382.965153449151
372.5846172244189,0.0989959084637552,14256.31844441323,372.5846172244189
417.365234601107,0.03959836338550206,14256.31844441323,372.5846172244189
376.132412404364,3.8575474016753177,14256.31844441323,372.5846172244189
344.99846390192766,12.410544246146873,14192.697340509614,344.99846390192766
351.31812339755754,4.9642176984587465,14192.697340509614,344.99846390192766
419.1635615520124,-0.953099459099243,14192.697340509614,344.99846390192766
429.82314476887575,7.055542420530532,14192.697340509614,344.99846390192766
355.19226739069916,7.74659861939256,14192.697340509614,344.99846390192766
415.27429412204856,3.50157531246289,14190.135396258338,344.99846390192766
401.4097453322378,5.785628158690645,14176.045243578057,344.99846390192766
407.88026691265435,7.465036078426789,14176.045243578057,344.99846390192766
402.4175753538069,-9.08314884778808,14176.045243578057,344.99846390192766
352.3356334457191,-1.1943300445449345,14137.191518278492,344.99846390192766
349.5049303144142,3.6758873902456064,14137.191518278492,344.99846390192766
374.4456593104783,-0.9222549377508362,14132.081794994603,344.99846390192766
355.27872201047126,-0.7663919077317608,14132.081794994603,344.99846390192766
376.4182489813341,-0.5052073973858904,14132.081794994603,344.99846390192766
355.9854448733946,0.7251051869059109,14132.081794994603,344.99846390192766
351.4477475978426,0.22288331437435352,14132.081794994603,344.99846390192766
360.32581875934073,-0.3016345219514548,14132.081794994603,344.99846390192766
345.5025750563158,0.3291939559949261,14132.081794994603,344.99846390192766
337.22211710150367,-0.08676137332944162,14116.333679335625,337.22211710150367
336.68289812562637,-0.03470454933177664,14097.304825997746,336.68289812562637
336.93225864657177,-0.013881819732710661,14043.26403783237,336.68289812562637
336.22903584486386,0.05587836921376707,14032.266358235947,336.22903584486386
336.42224408331896,0.022351347685506825,14032.266358235947,336.22903584486386
336.55863473122264,-0.039855865643524085,14032.266358235947,336.22903584486386
336.28494384644335,0.022050656628416834,14032.266358235947,336.22903584486386
336.0771459242529,0.0060208648160737,14024.792869883917,336.0771459242529
336.05441735107706,0.00240834592642948,13998.985137257547,336.05441735107706
336.0550094120513,0.0009633383705717915,13998.985137257547,336.05441735107706
336.08011062370866,-0.0042793829017941385,13968.39572661819,336.05441735107706
336.0535211733198,0.006765132086424912,13968.394830440431,336.0535211733198
336.04680348566734,0.002706052834569965,13936.857667266042,336.04680348566734
309.2190347620181,2.823942901256896,13909.017865753434,309.2190347620181
341.3020625936039,1.1295771605027578,13909.017865753434,309.2190347620181
310.41553519112773,-1.340796425960531,13867.350980714176,309.2190347620181
337.2398288420776,-1.9013470059459807,13867.350980714176,309.2190347620181
344.91139853986766,5.279698776533656,13867.350980714176,309.2190347620181
357.99599295642855,-2.4290533312277747,13867.350980714176,309.2190347620181
351.02576142655687,-0.598961113798878,13867.350980714176,309.2190347620181
