best_part,omg,f,sum_veloc,c2,c1,mean_fit,best_fit
16307.409531193109,0.4,0.0,334.5570522305145,1.660225191959791,2.0920572375083673,300543.4439854551,6817.968121066323
15909.957816230357,0.423202825921196,0.036856145956679215,-118.04754628934523,2.5,1.5,297647.5540459382,6817.968121066323
17330.811069300253,0.5483782227902263,0.23060972734790414,-375.90325069550346,2.5,1.5,293510.5526673126,6817.968121066323
15395.159252214644,0.5521601039241181,0.23648744690802068,-383.97862329458314,1.520802773181729,2.3719131887790117,291036.2349674747,6817.968121066323
11617.798588380254,0.5290387159397184,0.2006733973575211,-255.1691427344627,0.6534668226317291,3.2836589442984168,291036.2349674747,6817.968121066323
17315.930472757314,0.6302518057173097,0.36106243126573623,-449.12616262727715,0.5953329625079378,3.291476932890442,291036.2349674747,6817.968121066323
15365.965578021303,0.6092309955226336,0.3267484626447027,13.567991124517139,2.5,1.5,291036.2349674747,6817.968121066323
11045.675628131108,0.4523907541474959,0.08248055277378323,38.83276771261748,1.8595098017820018,2.060564643574137,291036.2349674747,6817.968121066323
13359.571870544349,0.5643979661130549,0.2555752554783511,-644.5860094238832,1.651510203262697,2.160754051074837,290655.40379607514,6817.968121066323
13200.328068694222,0.6925622602136049,0.4683040977180841,-574.043167560427,1.494584384991402,2.3336752442768502,290655.40379607514,6817.968121066323
13020.17710368299,0.7642654927151612,0.6083362068547536,-162.44421566299144,1.6102499676115705,2.3433642135552866,286851.0391716754,6817.968121066323
12619.335038488081,0.675906980322922,0.43864999971305607,-225.55178872018743,2.5,1.5,286851.0391716754,6817.968121066323
13712.394754765073,0.8628620231910638,0.8633585988371705,-143.40658973190546,2.5,1.5,286851.0391716754,6817.968121066323
14814.679333120619,0.8110076252708294,0.7161676521495195,-228.7156605883442,2.5,1.5,286661.8746968482,6817.968121066323
13848.89292079158,0.7294921405444709,0.5375048265782087,-39.43166190631914,2.5,1.5,285292.8929334764,6817.968121066323
12107.348113307282,0.6902115180323832,0.46406671470548166,-396.6153273399956,2.0931490817161977,1.5482172020864324,283717.24878986407,6817.968121066323
11689.026558095906,0.6220098432462562,0.34752033497321483,-489.375951504457,1.620401032445236,1.633132253549156,283717.24878986407,6817.968121066323
13746.819888865186,0.6254135563745635,0.35309831876999076,-605.1119170390267,1.4943515378900436,1.6351745787160605,282459.112536726,6817.968121066323
6362.976997477473,0.5478887276110685,0.22984961355642208,233.9035924372247,1.3352534817165416,1.9185547908316825,279461.9888695663,6362.976997477473
7617.6106973798705,0.7450669597322221,0.5684377991511044,128.15314164408903,1.6408248253630002,2.154679116285182,279461.9888695663,6362.976997477473
7024.270158767928,0.624788967772023,0.35207324191161404,-167.59166278641172,2.5,1.5,279461.9888695663,6362.976997477473
6350.458054343444,0.6552638406149949,0.4029706552636344,15.707127082473805,2.5,1.5,279449.46992643224,6350.458054343444
6752.639221990539,0.7151839319214613,0.5100620263080357,10.292312417089578,2.5,1.5,279449.46992643224,6350.458054343444
6485.817582893626,0.7852372955064862,0.6545835957339635,23.430100122176434,2.5,1.5,279449.46992643224,6350.458054343444
7916.365302206415,0.7499386345397859,0.5783654388827457,22.93929224896491,2.5,1.5,279449.46992643224,6350.458054343444
6697.274110347616,0.7086226417742179,0.497757331575126,125.82356071922811,2.3122095198296817,1.586864729277134,279449.46992643224,6350.458054343444
7367.786587821596,0.8151158001616067,0.7265636981043407,55.34247540231962,2.5,1.5,279449.46992643224,6350.458054343444
7455.933490496998,0.8167143716991072,0.7306572266030656,98.79369985376826,2.5,1.5,279449.46992643224,6350.458054343444
7568.662796573066,0.8068768205759261,0.7058876559072644,116.8655007435502,2.5,1.5,279449.46992643224,6350.458054343444
6864.989828769669,0.8089917018704368,0.7111295750149789,62.81747872259352,2.5,1.5,279449.46992643224,6350.458054343444
7175.397936165641,0.8438875046580961,0.8049643977498159,91.13028657888962,3.3117658580662126,0.5887579006507371,279449.46992643224,6350.458054343444
7787.290562987164,0.8440461504434562,0.8054277517400072,16.263959954845888,2.5,1.5,279449.46992643224,6350.458054343444
7080.940308478507,0.705339036313034,0.4916608761987677,93.97409606449983,2.195487659063341,1.7969096086275065,279449.46992643224,6350.458054343444
7823.88200016377,0.8050619547168952,0.7014240589854779,119.49427618610716,2.5,1.5,279449.46992643224,6350.458054343444
7006.458362479553,0.7922487512043759,0.6707688790945894,145.54691618505453,2.5,1.5,279449.46992643224,6350.458054343444
6988.909983187901,0.6608492072053009,0.4125176802575894,103.88635828985154,2.5,1.5,279449.46992643224,6350.458054343444
7749.313044149329,0.8470985954076041,0.814418808533121,-114.38598262859409,2.5,1.5,279449.46992643224,6350.458054343444
6682.4920245480025,0.8592375758454502,0.8517065500876764,97.34897937617698,2.7703768120744856,0.6834228657292729,279449.46992643224,6350.458054343444
7000.294811671422,0.8303509347461169,0.7667621350465574,191.84150368268985,3.1080900694683757,0.5853423050066117,279449.46992643224,6350.458054343444
7273.912870774036,0.7888719493947662,0.6629247294862874,-101.89721867153433,2.5,1.5,279449.46992643224,6350.458054343444
8647.917424349811,0.6066943240636555,0.3226550294939911,-21.267317413299722,2.5,1.5,279449.46992643224,6350.458054343444
7644.611182046295,0.8433910031255005,0.8035167495246369,110.46849803798676,3.0132732624602845,0.9528882984827461,279449.46992643224,6350.458054343444
7974.31035521461,0.8136070464972314,0.7227251981735683,75.92170655553616,2.5,1.5,279449.46992643224,6350.458054343444
8584.013743282258,0.7532456746854747,0.585178206385422,106.19206247721559,2.5,1.5,279449.46992643224,6350.458054343444
8982.402146296283,0.7198845751684203,0.5189824020131808,208.18121682576296,2.5,1.5,279449.46992643224,6350.458054343444
8804.071863674038,0.714845536969706,0.509423302406081,120.31974996658082,2.5,1.5,279449.46992643224,6350.458054343444
9232.882135383685,0.7373179331172067,0.5528999483690631,272.76696805898194,2.5,1.5,279449.46992643224,6350.458054343444
9620.803195063923,0.7411800414259532,0.5606061520924321,276.21118550647236,2.5,1.5,279449.46992643224,6350.458054343444
8535.519139344246,0.737710335129796,0.5536795660320403,131.99973695851602,2.5,1.5,279449.46992643224,6350.458054343444
8654.54188485571,0.6785237473033652,0.4432541960062822,175.71929574166555,2.5,1.5,279449.46992643224,6350.458054343444
8721.571126144036,0.7999833663504158,0.6890982739078012,66.59095536768264,2.5,1.5,279449.46992643224,6350.458054343444
9393.94173751169,0.7786529118528328,0.6397301902072989,192.16953163772553,2.5,1.5,279449.46992643224,6350.458054343444
7485.251848534322,0.7579434049490222,0.59496240947908,-195.80419246495055,2.5,1.5,279449.46992643224,6350.458054343444
9007.970781392925,0.8412114463421309,0.7972056511646528,264.4629158922122,2.547393019123246,1.2663307883719785,279449.46992643224,6350.458054343444
9458.001268191674,0.7800417289554941,0.6428364129733564,67.09258615737642,2.5,1.5,279449.46992643224,6350.458054343444
