maximum_spread,best_part,f,spacing,sum_veloc,mean_fit,best_fit
55.726538204729465,537.698069944627,0.0,2.24776831820719,-19.102572308190275,16661.53759025281,443.41499119180065
56.086789888529,490.304063777086,0.07643786212761829,13.546972797201592,3.5889697319472047,16590.451382693303,443.41499119180065
55.83591636659877,584.0662026466275,0.11184088158318667,2.961685429941046,10.548992349777823,16450.647692815463,443.41499119180065
56.086789888529,634.6269978410288,0.12817545857693874,22.954955005047356,-8.331672022860172,16361.434735288747,443.41499119180065
56.086789888529,537.5474047932674,0.17929644175670315,25.205942211066237,-0.6647085164327617,16222.358607802173,443.41499119180065
56.086789888529,543.7707599686732,0.1268815657990215,17.157692910431265,-1.3404389803108097,16163.737724724684,443.41499119180065
55.924953329704216,518.7737159413487,0.17635923165450015,20.31502868741411,4.8875906470338455,16136.341403661489,443.41499119180065
55.80844938935853,521.6570670522505,0.32447240522263593,13.592268417015358,4.554080996213821,15977.237641807953,443.41499119180065
56.086789888529,487.2800268712618,0.3448993836051955,20.621857780636024,3.6855730363818573,15903.156322420076,443.41499119180065
55.82752344124249,540.9992709840081,0.47678361935767044,15.996821925214787,5.336458492789646,15832.105343405767,443.41499119180065
56.07725976100607,449.7793921911179,0.339770454361319,8.511279139609258,4.442446004825252,15753.787639424514,443.41499119180065
56.07888227576315,502.78717823225963,0.3643403701717604,32.16021552488867,11.331379947984354,15753.787639424514,443.41499119180065
55.98288656668595,510.9158140068708,0.16495632512445751,31.315263493872393,2.9173152946649594,15705.845559889565,443.41499119180065
55.80985928934856,414.03279893346354,0.30069981642384785,36.94961025053323,18.34578515821439,15633.123511766222,414.03279893346354
56.0634877247967,430.16153897478597,0.2866268277790948,50.5539599937696,7.338314063285756,15631.055963814984,414.03279893346354
56.02613227735609,452.7632339338712,0.3503268032366206,32.19402348843267,-3.3985219092485766,15621.607156501716,414.03279893346354
55.803679264588474,420.8264303006108,0.292976111106616,42.72446686514195,0.8094608969241516,15594.833534790265,414.03279893346354
56.086789888529,397.5245206000465,0.3489363452972082,30.375979651709624,4.412664433069159,15508.97464131954,397.5245206000465
56.086789888529,426.2133571406282,0.3827545255027356,32.57119217174319,1.765065773227664,15477.319247428495,397.5245206000465
56.086789888529,396.4537194016136,0.3183665266598165,35.927763119861616,-2.1990702853099635,15449.734686871785,396.4537194016136
56.05054290099641,384.73668575242533,0.3008105903727793,22.821397638918278,-0.8796281141239857,15399.24293900983,384.73668575242533
56.086789888529,402.1303644261278,0.2854272041144688,36.34315658853717,-0.3518512456495943,15366.702872168287,384.73668575242533
56.086789888529,379.0573678345818,0.2686896968579263,47.0930884660781,0.384406597951716,15361.023554250445,379.0573678345818
56.086789888529,375.05362488600775,0.24043083972571427,44.114860822141615,0.1537626391806864,15340.055533745837,375.05362488600775
56.086789888529,374.55763864237184,0.2266925011777697,34.35553277942515,0.06150505567227458,15247.096173904141,374.55763864237184
56.06467520814964,374.5386454637274,0.17907709868974445,45.88330732690917,0.02460202226890983,15240.85602757701,374.5386454637274
56.086789888529,374.5595050869334,0.1929655508434269,46.43225459629884,0.009840808907563931,15231.616873715222,374.5386454637274
56.00359094962586,374.34113675802473,0.06047040044704751,46.99780151083142,-0.0193899294706076,15190.334226836132,374.34113675802473
56.086789888529,374.2683354635084,0.10944828450192018,31.679771564063497,-0.007755971788243042,15161.701471532451,374.2683354635084
56.07464928615526,374.2415556833862,0.1088806748133026,33.675096918591315,-0.0031023887152972166,15138.506183190775,374.2415556833862
56.0513512962324,374.23121907985444,0.10141174462155679,22.068516045224158,-0.0012409554861188869,15137.57245320095,374.23121907985444
56.086789888529,374.22714453671483,0.09045915596966378,12.297234692802329,-0.0004963821944475548,15137.56837865781,374.22714453671483
56.063198975083594,374.22552433826996,0.058655168445138066,15.872084427302752,-0.00019855287777902195,15137.566758459365,374.22552433826996
56.06416406930882,374.2248777980982,0.05655722633955346,22.69048460557734,-7.942115111160876e-05,15105.001793816615,374.2248777980982
56.06183312877805,374.22461942831495,0.08211066006777738,15.670375723156907,-3.1768460444643505e-05,15071.960403322943,374.22461942831495
55.98893363941612,374.2245161198083,0.08064079766086263,16.591235839026687,-1.2707384177857406e-05,15052.426067682436,374.2245161198083
56.06698912893015,374.2244748027107,0.050830978527889155,21.049647874932237,-5.082953671142963e-06,15048.937477711172,374.2244748027107
55.976473957951,374.2244582768803,0.0,26.501861483594542,-2.0331814684571847e-06,14958.922458157498,374.2244582768803
56.06116875032088,374.2244516667096,0.0,21.954185451800832,-8.132725873828742e-07,14917.545960494925,374.2244516667096
56.0497237137723,374.2244490226672,0.0,18.934183404558475,-3.253090349531497e-07,14868.282570737332,374.2244490226672
56.086789888529,374.2244479650542,0.0,21.501331861172233,-1.3012361398125986e-07,14843.408483982448,374.2244479650542
56.086789888529,374.22444754200984,0.0,25.351666163200687,-5.2049445592503945e-08,14798.337433072034,374.22444754200984
56.04150829320353,374.22444737279216,0.0,16.448801055089103,-2.0819778237001585e-08,14763.94493044168,374.22444737279216
56.052477572658574,374.2244473051052,0.0,22.37895034200577,-8.327911294800634e-09,14763.944930373991,374.2244473051052
56.064455787509,374.2244472780302,1.5065897898816943e-05,15.398024153726126,-3.3311645179202535e-09,14763.944930346917,374.2244472780302
56.0645471226903,374.2244472672004,0.0,18.661548179189406,-1.3324658071681017e-09,14756.731834317508,374.2244472672004
55.81604891166243,374.2244472628685,0.03904596858583359,27.92405027432946,-5.329863228672405e-10,14651.4380693817,374.2244472628685
56.06442936900456,355.8523992001166,0.047296477840559424,22.162205819241574,-1.0302739785623012,14628.45241828021,355.8523992001166
56.0401677776266,358.8754601098774,0.045306543024326316,8.842403671388055,-0.41210959142492043,14625.429174057192,355.8523992001166
56.04873361720239,371.8393072348954,0.060778890609021204,28.971602989035283,1.132801192546213,14625.429174057192,355.8523992001166
56.02277835145034,377.86435175151337,0.08326910388491951,23.29886004646847,0.913730790089015,14625.429174057192,355.8523992001166
56.04256364627577,372.4017585403932,0.07611160129681736,23.626712820900142,0.05520631782314581,14596.31498164674,355.8523992001166
56.041966738945185,355.26324751022486,0.0971588101581264,33.816526124053546,-0.3844459182964607,14551.22418655882,355.26324751022486
56.0187331504757,359.2312600367249,0.043606257103981264,26.584931431711908,-0.15377836731858424,14535.695516982496,355.26324751022486
55.998514829504025,364.12088764239184,0.06668022437577951,25.752911177510025,0.38569958279602456,14535.695516982496,355.26324751022486
56.04206116019426,355.9363448073572,0.06392417334739264,20.42916091041766,-0.2331455339200706,14535.695516982496,355.26324751022486
56.00267624202004,355.7300443120388,0.06393903971177035,18.499519165425728,-0.03846883036478889,14505.14739478232,355.26324751022486
56.00657195878962,354.8206118097654,0.033704502120752676,16.1194616676754,0.08289090893533753,14504.70475908186,354.8206118097654
55.88821308319428,354.6211634800052,0.0,17.238037998796234,0.033156363574135005,14504.5053107521,354.6211634800052
56.01956452023171,354.56739187086816,0.004991065306271351,15.867336312493608,0.013262545429654004,14493.901939427304,354.56739187086816
55.98561369393237,354.550010456113,0.0,9.875971464909568,0.005305018171861602,14493.884558012547,354.550010456113
56.02022625273657,354.5437156711316,0.01806951755539361,7.629542245832304,0.002122007268744641,14483.095381993013,354.5437156711316
